"","ward_pre","obama_sen_primary_pct","keyes_pct","bush2004_pct","obama_pres_primary_pct","mccain_pct","votes_cast_2004_sen_dem_primary","votes_cast_2004_senate","votes_cast_2004_president","votes_cast_2008_president_dem_primary","votes_cast_2008_president","nondemo.distance","demo.distance","white_median_income","black_median_income","white_name","black_name","registrants"
"2021","40 25",0.454545454545455,0.158576051779935,0.305993690851735,0.475675675675676,0.205278592375367,132,309,317,185,341,10470.5152378473,9674.25846751266,27090,2368,0.621428592066435,0.0199896429753594,268
"2022","40 26",0.736842105263158,0.0510948905109489,0.126520681265207,0.734615384615385,0.0850574712643678,209,411,411,260,435,11963.7893610531,11180.457295369,7857,6988,0.604315107797107,0.230522604965517,350
"2023","40 27",0.606666666666667,0.117647058823529,0.18,0.637931034482759,0.125348189415042,150,340,350,174,359,10859.5879614431,10070.4113463291,23036,32143,0.564225455198061,0.0878459823735078,183
"2024","40 28",0.670967741935484,0.0915178571428571,0.139130434782609,0.726591760299625,0.0730769230769231,155,448,460,267,520,11624.4785492499,10835.7800895547,16368,15820,0.323360129348398,0.251145780171898,483
"2025","40 29",0.445544554455446,0.156756756756757,0.325333333333333,0.54468085106383,0.28125,202,370,375,235,384,10946.4979179775,10452.9443542972,51099,18434,0.79650433002519,0.000281198475846703,381
"2026","40 30",0.461206896551724,0.175438596491228,0.349009900990099,0.456349206349206,0.292307692307692,232,399,404,252,390,10544.5565814419,9757.06485537154,71497,12489,0.775332904462874,0,367
"2027","40 31",0.408284023668639,0.217522658610272,0.399416909620991,0.549132947976879,0.319875776397516,169,331,343,173,322,10946.6053781472,10154.9269181374,65364,12853,0.703932647771008,0.00655259614540408,379
"2028","40 32",0.353535353535354,0.226277372262774,0.304347826086957,0.484615384615385,0.218390804597701,99,274,276,130,261,9811.70872990072,9020.87875771902,17777,7821,0.69301999231865,0.0117032130092126,218
"2029","40 33",0.602564102564103,0.142857142857143,0.204724409448819,0.576335877862595,0.130044843049327,156,378,381,262,446,9932.83412056744,9140.70066896157,43951,10451,0.572176528037335,0.043229582517602,463
"2030","40 34",0.366906474820144,0.159574468085106,0.286689419795222,0.487179487179487,0.211267605633803,139,282,293,156,284,10213.8567251762,9426.75584106115,26211,21274,0.592105680153685,0.0113369330600928,291
"2031","40 35",0.559585492227979,0.168367346938776,0.254237288135593,0.463235294117647,0.232608695652174,193,392,413,272,460,10798.3331359351,10007.1846522531,22253,30853,0.514023122003476,0.151162880410061,780
"2032","40 36",0.34,0.137614678899083,0.207964601769911,0.527426160337553,0.167330677290837,200,436,452,237,502,9540.37949492833,8749.99712340362,26561,30051,0.687107902493381,0.0168704049455024,547
"2033","40 37",0.685950413223141,0.0920245398773006,0.184848484848485,0.592391304347826,0.124223602484472,121,326,330,184,322,11216.7589201673,10426.9414602368,29871,43302,0.465265890995472,0.162747956586183,471
"2034","40 38",0.27710843373494,0.16289592760181,0.253218884120172,0.407142857142857,0.188235294117647,83,221,233,140,255,10039.7055574983,9248.30303185725,23451,14959,0.523672611511469,0.0307242984889427,208
"2035","40 39",0.544827586206897,0.128440366972477,0.237237237237237,0.480225988700565,0.218487394957983,145,327,333,177,357,10991.4805490841,10198.3431257353,23207,14552,0.523702847955757,0.0823314932318616,348
"2036","40 40",0.561538461538462,0.122881355932203,0.254166666666667,0.636942675159236,0.18796992481203,130,236,240,157,266,9577.70117709294,8780.89289432186,27138,7664,0.77585626947456,0.0116317166504289,266
"2037","40 41",0.714285714285714,0.0828516377649326,0.16952380952381,0.585526315789474,0.106032906764168,210,519,525,304,547,9517.81475523981,8723.79605062384,62811,57675,0.743827638780997,0.0381670241698592,511
"2038","40 42",0.57487922705314,0.142561983471074,0.25,0.632142857142857,0.168316831683168,207,484,488,280,505,9501.2077653117,8709.50741230007,77479,63114,0.684611768429074,0.0205268442819631,420
"2039","40 43",0.676767676767677,0.0842332613390929,0.156779661016949,0.642599277978339,0.140495867768595,198,463,472,277,484,9114.9496680856,8321.57594274702,61475,113792,0.624332054692901,0.0907030388152801,423
"2040","40 44",0.355555555555556,0.139240506329114,0.261904761904762,0.422222222222222,0.200589970501475,135,316,336,180,339,9893.79501261719,9098.60461024063,23141,28306,0.56146603268738,0.0214894672225932,345
"2041","40 45",0.464150943396226,0.118081180811808,0.247739602169982,0.570149253731343,0.167752442996743,265,542,553,335,614,10121.9235556336,9325.31339005084,110473,40422,0.656023338712975,0.0570327413732948,847
"2042","40 46",0.567961165048544,0.104166666666667,0.208588957055215,0.557993730407524,0.180722891566265,206,480,489,319,498,10379.7355360356,9587.76568318449,19145,35065,0.612956752114924,0.0917514450030104,461
"2043","40 47",0.730569948186529,0.0767494356659142,0.117511520737327,0.736401673640167,0.0683962264150943,193,443,434,239,424,11652.2656943769,10869.7155948794,4276,3930,0.695145450374196,0.149106042236662,330
"2050","41 5",0.300751879699248,0.243055555555556,0.452861952861953,0.480891719745223,0.407132243684993,266,576,594,314,673,15566.3645094322,17294.3438430422,47269,3494,0.962555478319187,0.00107595610372971,802
"2051","41 6",0.347826086956522,0.259627329192547,0.498186215235792,0.541353383458647,0.433874709976798,437,805,827,266,431,14326.7328220161,15665.2687232346,75622,11404,0.957622777422374,0,460
"2052","41 7",0.349090909090909,0.259515570934256,0.478485370051635,0.463414634146341,0.450777202072539,275,578,581,328,579,15463.9726085572,17197.5312538934,43077,0,0.964239353367668,0,552
"2055","41 10",0.349514563106796,0.359580052493438,0.513853904282116,0.48582995951417,0.480582524271845,206,381,397,247,412,14849.0055079319,16249.7071981704,57101,71879,0.945888071143994,0.00523272735517541,378
"2059","41 14",0.440140845070423,0.227571115973742,0.449678800856531,0.565656565656566,0.40552016985138,284,457,467,297,471,12903.2383797993,14249.5614895668,98153,0,0.94951497840181,0,312
"2064","41 19",0.341414141414141,0.233519553072626,0.430752453653217,0.5625,0.424124513618677,495,895,917,320,514,12845.3920125404,13847.3215669114,69502,24510,0.952636475314108,0.00375737620199587,515
"2066","41 21",0.211009174311927,0.301030927835052,0.485148514851485,0.411149825783972,0.425225225225225,218,485,505,287,555,13199.3043325728,14912.0798012492,57734,12048,0.921942335946467,0.00388210475510665,569
"2068","41 23",0.3125,0.224256292906178,0.420581655480984,0.436734693877551,0.409411764705882,192,437,447,245,425,13871.687306122,15448.7686699953,59089,0,0.953253118130076,0.000897388517597828,481
"2071","41 26",0.160377358490566,0.32089552238806,0.478571428571429,0.322033898305085,0.51528384279476,106,268,280,118,229,14452.546993915,16189.3750998542,3682,3587,0.927070400665922,0.000319268141640693,147
"2072","41 27",0.236111111111111,0.25,0.385714285714286,0.461538461538462,0.32579185520362,72,204,210,78,221,18952.2994018943,20656.7602849543,40175,19898,0.831718558201373,0.0352277311735718,803
"2078","41 33",0.172619047619048,0.305851063829787,0.552083333333333,0.356435643564356,0.462871287128713,168,376,384,202,404,13433.262410139,15178.8974528233,33209,0,0.920459583598467,0,409
"2084","41 39",0.32013201320132,0.274596182085169,0.478448275862069,0.433333333333333,0.435483870967742,303,681,696,180,372,14960.6160644094,16193.5244312035,25920,15105,0.942637636893006,0,300
"2091","41 46",0.346590909090909,0.290858725761773,0.483870967741935,0.399122807017544,0.446524064171123,176,361,372,228,374,13234.9615287677,14968.7433021704,83170,0,0.924822890926671,0,419
"2092","41 47",0.333333333333333,0.283163265306122,0.5075,0.546610169491525,0.476997578692494,237,392,400,236,413,13951.7992639455,15207.5840018535,63447,0,0.977209175408964,0,364
"2096","41 51",0.246666666666667,0.237967914438503,0.429333333333333,0.438775510204082,0.376373626373626,150,374,375,196,364,14372.9422960963,16081.6596461308,36077,0,0.955438244028007,0.00014332715231873,363
"2098","41 53",0.218884120171674,0.258130081300813,0.461843409316155,0.373626373626374,0.44047619047619,466,984,1009,273,504,11653.4037787877,13388.4233733922,79658,0,0.893928273069327,0.000434117366510465,610
"2099","41 54",0.432692307692308,0.214899713467049,0.425352112676056,0.529411764705882,0.36231884057971,208,349,355,221,345,14521.4515578113,15714.0013146808,32274,0,0.96874367788132,0.00185684739742074,438
"2103","42 1",0.569506726457399,0.155979202772964,0.374576271186441,0.584717607973422,0.284280936454849,223,577,590,301,598,1305.754120691,1172.49872643115,14985,15767,0.951827543066919,0.0156809392428736,353
"2104","42 2",0.66887417218543,0.147806004618938,0.291571753986333,0.703349282296651,0.189695550351288,151,433,439,209,427,1951.76087116357,1989.0975766442,7875,3666,0.876428527982835,0.0445209649469008,357
"2106","42 4",0.492063492063492,0.167095115681234,0.396464646464646,0.637130801687764,0.336065573770492,189,389,396,237,488,1065.73844416284,943.464924813824,9642,3074,0.934513547180254,0.0158302846950926,474
"2107","42 5",0.538860103626943,0.148351648351648,0.309139784946237,0.650442477876106,0.244094488188976,193,364,372,226,381,1843.77501010028,1767.51819486121,11807,28406,0.912896596266136,0.0178830566003197,413
"2108","42 6",0.504201680672269,0.182380216383308,0.329305135951662,0.585131894484412,0.305810397553517,357,647,662,417,654,2530.5131891594,2650.7260960011,4102,4205,0.83761424251242,0.0921674356127864,1098
"2109","42 7",0.51219512195122,0.17037037037037,0.352293577981651,0.575221238938053,0.296066252587992,205,540,545,226,483,1341.55684497179,1171.66456786413,12913,14231,0.952273987842797,0.0173453252686629,251
"2110","42 8",0.65748031496063,0.138103161397671,0.306818181818182,0.623333333333333,0.284313725490196,254,601,616,300,612,1345.49723358059,1085.65432197786,10584,8523,0.931170086682049,0.0222635067276539,886
"2111","42 9",0.458762886597938,0.147331786542923,0.267428571428571,0.663405088062622,0.207423580786026,194,862,875,511,1374,1926.91652802383,2151.61947042062,405128,993,0.670736027175331,0.128988745562981,727
"2112","42 10",0.663793103448276,0.142458100558659,0.32425068119891,0.684729064039409,0.264305177111717,116,358,367,203,367,1506.0445004982,1246.31117549063,5284,3166,0.96139855869539,0.0165365312372114,437
"2113","42 11",0.572139303482587,0.218947368421053,0.439672801635992,0.631578947368421,0.377906976744186,201,475,489,247,516,2842.64675629092,2843.37398841966,31635,23848,NA,NA,NA
"2114","42 13",0.548104956268222,0.200333889816361,0.365448504983389,0.615819209039548,0.351443123938879,343,599,602,354,589,2689.40995923524,2801.15772511191,3019,3094,NA,NA,NA
"2116","42 15",0.609302325581395,0.185185185185185,0.328214971209213,0.632352941176471,0.262645914396887,215,513,521,272,514,1613.85339759062,1338.60647882883,10517,7366,0.931113511924282,0.0307119203822983,580
"2117","42 16",0.557522123893805,0.177993527508091,0.361370716510903,0.607361963190184,0.28,113,309,321,163,350,1361.71645952397,1120.55310284295,8065,7139,0.942009362183277,0.0294118368145704,291
"2119","42 18",0.683229813664596,0.146814404432133,0.380821917808219,0.748730964467005,0.261443661971831,161,722,730,394,1136,1236.15889022097,1520.53024721117,117979,125833,0.938214534183839,0.0258928383995076,419
"2120","42 19",0.578947368421053,0.159090909090909,0.355805243445693,0.669811320754717,0.288288288288288,57,264,267,106,333,1299.2482945411,1323.03121544911,22765,43632,0.944970873569796,0.0225323736444648,251
"2121","42 20",0.527272727272727,0.168831168831169,0.365914786967419,0.776223776223776,0.251196172248804,110,385,399,143,418,884.33798635069,753.793260732841,16752,6971,0.786840696833466,0.138037467809041,223
"2122","42 21",0.621951219512195,0.130434782608696,0.334355828220859,0.796875,0.217105263157895,82,322,326,192,456,1638.50977402844,1925.57049914846,69619,33249,0.934015725403685,0.0250556378335743,325
"2124","42 23",0.604081632653061,0.177820267686424,0.390423572744015,0.591362126245847,0.307992202729045,245,523,543,301,513,1323.21040514677,1170.83379037533,14121,15565,0.962483779115099,0.00800464367255012,296
"2125","42 24",0.530864197530864,0.168941979522184,0.345637583892617,0.521428571428571,0.314238952536825,243,586,596,280,611,1291.43910862533,1178.1234016757,25558,15523,0.897200259124982,0.0436854735163164,88
"2126","42 25",0.50261780104712,0.152941176470588,0.330232558139535,0.565610859728507,0.299765807962529,191,425,430,221,427,1850.98478200693,1787.01169416643,10836,26095,0.925407947634196,0.017764616695387,413
"2127","42 26",0.654255319148936,0.125827814569536,0.239130434782609,0.719858156028369,0.175847457627119,188,453,460,282,472,1011.51622379866,782.595394145527,10894,6869,0.703216387491235,0.192988711261118,263
"2128","42 27",0.435251798561151,0.193308550185874,0.344444444444444,0.613114754098361,0.278181818181818,278,538,540,305,550,1549.20124878665,1726.48741969157,7661,9665,0.835278699520881,0.069299028055796,455
"2129","42 28",0.52073732718894,0.154205607476636,0.290617848970252,0.582677165354331,0.273755656108597,217,428,437,254,442,1386.26714997097,1107.84891147772,6599,5314,0.940456588390415,0.0278495189474077,400
"2130","42 29",0.603448275862069,0.188,0.445945945945946,0.755639097744361,0.342857142857143,232,500,518,266,490,1614.21628628145,1502.36149262266,45290,50224,0.945664643354641,0.0266446885347761,911
"2131","42 30",0.578947368421053,0.167567567567568,0.378947368421053,0.583850931677019,0.306282722513089,114,370,380,161,382,1228.44374571982,1016.77055518748,6876,4980,0.901084129825106,0.0428033850501793,269
"2132","42 31",0.57,0.196236559139785,0.404255319148936,0.623529411764706,0.294003868471954,100,372,376,170,517,2304.0814540234,2366.62452507989,23320,28473,0.871723128932715,0.058884947876488,32
"2133","42 32",0.557077625570776,0.152823920265781,0.303776683087028,0.666666666666667,0.25147347740668,219,602,609,156,509,1163.2875685275,1142.0092891341,36822,42104,0.87435118968322,0.0660744324868247,109
"2134","42 33",0.590747330960854,0.137142857142857,0.288930581613508,0.596330275229358,0.234165067178503,281,525,533,327,521,1520.57781906614,1234.22407249149,3902,3143,0.908337228267958,0.0466935434377899,476
"2135","42 34",0.517948717948718,0.157894736842105,0.296208530805687,0.607929515418502,0.25,195,418,422,227,452,1194.04600530319,931.397083040677,6161,4961,0.934684131369429,0.0291307476519762,428
"2136","42 35",0.683870967741935,0.147540983606557,0.32258064516129,0.6,0.293447293447293,155,305,310,200,351,1599.06732891651,1524.04769060788,21733,16136,0.92326101944131,0.0218188626280386,523
"2137","42 36",0.530864197530864,0.143141153081511,0.339805825242718,0.642512077294686,0.259541984732824,162,503,515,207,524,1117.29052087063,908.231064138331,14849,7633,0.852895463738359,0.0579171270414174,455
"2138","42 37",0.522167487684729,0.175799086757991,0.403930131004367,0.596858638743455,0.318987341772152,203,438,458,191,395,1583.87418140589,1553.47862600066,32136,32191,0.97423045494806,0.00926807549541355,472
"2139","42 38",0.545918367346939,0.212058212058212,0.377281947261663,0.559748427672956,0.328165374677003,196,481,493,159,387,1731.21345648173,1724.71273032495,44949,24119,0.868784503579862,0.0340480276885697,528
"2140","42 39",0.369942196531792,0.238461538461538,0.464028776978417,0.462962962962963,0.401709401709402,173,260,278,162,234,702.478465567272,570.179313030825,2160,833,0.933736338873968,0.0461219615629994,17
"2141","42 40",0.62406015037594,0.139841688654354,0.317829457364341,0.579591836734694,0.261241970021413,133,379,387,245,467,1893.99988146513,1851.97020795263,36966,89005,0.802261952778453,0.0288145741559771,168
"2143","42 42",0.528846153846154,0.193548387096774,0.39937106918239,0.576642335766423,0.321543408360129,104,310,318,137,311,1315.52814579706,1222.64778365172,19372,11763,0.963674153726169,0.0169739308672299,292
"2144","42 43",0.440528634361233,0.214457831325301,0.4,0.522821576763486,0.338235294117647,227,415,430,241,408,1527.12011882528,1470.05856396627,12820,8522,0.950577213262825,0.0200968720083204,289
"2145","42 44",0.52,0.181049069373942,0.378109452736318,0.686046511627907,0.255725190839695,200,591,603,344,786,2934.95525896678,3094.61234128168,38570,38797,0.822883457127377,0.120339047244853,212
"2146","42 45",0.636363636363636,0.10239651416122,0.316810344827586,0.666666666666667,0.238805970149254,154,459,464,246,469,968.946374472537,909.079618202671,37513,9817,0.904351279634841,0.0437293031359054,480
"2147","42 46",0.651376146788991,0.178111587982833,0.315240083507307,0.702127659574468,0.272373540856031,109,466,479,188,514,1053.72600387032,1246.86035725481,276297,31048,0.807635882982616,0.113912510772047,388
"2148","42 47",0.6,0.157088122605364,0.333333333333333,0.618421052631579,0.283687943262411,120,261,270,152,282,1688.5504769492,1628.76331300254,9668,8347,0.939595649328431,0.0302155608092241,245
"2149","42 48",0.585034013605442,0.23943661971831,0.47737556561086,0.510526315789474,0.375280898876404,147,426,442,190,445,1453.11838646242,1505.23167595283,80328,110868,0.892191500676685,0.0365629605230075,185
"2150","42 49",0.402061855670103,0.650406504065041,0.780361757105943,0.560975609756098,0.685920577617328,97,369,387,82,277,653.557630313534,639.13355158744,11298,4167,0.789595330139104,0.140197765656569,496
"2151","42 50",0.509677419354839,0.190114068441065,0.348314606741573,0.55440414507772,0.307060755336617,155,263,267,193,609,2279.28133734514,2401.49183017043,18798,19270,0.900809605554278,0.0411426471875307,240
"2152","42 51",0.581920903954802,0.188118811881188,0.400485436893204,0.638059701492537,0.312893081761006,177,404,412,268,636,2486.89903033574,2581.87578031371,12964,13290,NA,NA,NA
"2153","42 52",0.717171717171717,0.134920634920635,0.315175097276265,0.703703703703704,0.283018867924528,99,252,257,135,265,2651.35922438789,2756.69152193632,1993,2043,NA,NA,NA
"2155","42 54",0.631147540983607,0.202409638554217,0.408450704225352,0.770053475935829,0.272935779816514,122,415,426,187,436,2095.74796296161,2180.39096368219,11302,15580,0.906037049281174,0.0896514856758689,5
"2156","42 55",0.482233502538071,0.163763066202091,0.342905405405405,0.64,0.295081967213115,197,574,592,250,610,1478.97541343399,1637.96021531991,103303,88625,0.874372146079358,0.0373466552810666,516
"2157","42 56",0.594405594405594,0.184407796101949,0.391304347826087,0.594982078853047,0.324357405140759,143,667,690,279,817,1142.96194660797,1193.33335872316,51386,86210,0.781333682563806,0.150843910829582,987
"2158","42 57",0.635658914728682,0.117154811715481,0.288981288981289,0.777777777777778,0.22289156626506,129,478,481,207,498,786.579460917893,878.814523925469,65059,44731,0.554697871605831,0.339327815701194,397
"2161","42 60",0.545454545454545,0.147826086956522,0.287323943661972,0.617647058823529,0.222222222222222,99,345,355,136,369,1108.05779655751,949.716816683649,8433,2363,0.839222615832665,0.0898815905992738,65
"2162","42 61",0.460869565217391,0.236593059936909,0.457055214723926,0.578231292517007,0.373259052924791,115,317,326,147,359,1271.62945987369,1203.59760711875,45072,34896,0.895648694352316,0.0317540101705034,519
"2163","42 62",0.49618320610687,0.18936877076412,0.354098360655738,0.543046357615894,0.320143884892086,131,301,305,151,278,1690.49015374663,1643.53503014891,5825,4906,0.90531349583409,0.0398861688727544,251
"2164","42 63",0.586206896551724,0.163978494623656,0.364583333333333,0.56734693877551,0.28,203,372,384,245,400,2027.02708353746,2024.43685189464,22421,10242,0.903130017450305,0.0552880112848797,553
"2165","42 64",0.585858585858586,0.146616541353383,0.27536231884058,0.702479338842975,0.214592274678112,99,266,276,121,233,2007.30170926419,2023.40373112242,25777,11863,0.955170569337594,0.00432682821611052,172
"2166","42 65",0.643356643356643,0.149402390438247,0.372623574144487,0.652719665271967,0.269702276707531,143,502,526,239,571,2195.31134060369,2218.81397041126,12567,6659,0.948858200779287,0,56
"2167","42 66",0.651376146788991,0.172413793103448,0.336322869955157,0.710084033613445,0.272893772893773,109,435,446,238,546,2215.74101390565,2250.60414791338,17821,13431,0.789365291485002,0.132898875798462,331
"2171","43 1",0.644549763033175,0.141323792486583,0.325744308231173,0.771771771771772,0.208809135399674,211,559,571,333,613,1589.32213365685,860.945749132876,104979,120696,0.745748078446135,0.22129815943412,549
"2175","43 5",0.554744525547445,0.135084427767355,0.356746765249538,0.73828125,0.251366120218579,137,533,541,256,549,1872.30888550651,1083.46277395003,56838,9952,0.788179514275424,0.176839863112846,653
"2176","43 6",0.538461538461538,0.125786163522013,0.30625,0.651282051282051,0.210191082802548,143,477,480,195,471,3496.00029873133,2720.61802650481,35463,18814,0.923018741454102,0.0138030868603731,333
"2182","43 12",0.537313432835821,0.142640364188164,0.327459618208517,0.607717041800643,0.244252873563218,268,659,681,311,696,3539.81615899136,2819.64522323861,6955,6321,0.952491337863504,0.00886868165855115,431
"2183","43 13",0.707317073170732,0.146864686468647,0.363338788870704,0.81203007518797,0.247191011235955,164,606,611,133,356,995.350046571499,342.382632732132,89866,22517,0.530849292946828,0.418265951931441,500
"2184","43 14",0.64367816091954,0.114754098360656,0.272972972972973,0.729613733905579,0.206043956043956,174,366,370,233,364,3093.45878790419,2384.50937433726,3626,2186,0.926248722829428,0.0124458563773117,564
"2185","43 15",0.569767441860465,0.117096018735363,0.345454545454545,0.746724890829694,0.241071428571429,172,427,440,229,448,1973.30896376613,1208.91500766255,41130,10675,0.829859087873301,0.123509218251711,632
"2186","43 16",0.631578947368421,0.117647058823529,0.363817097415507,0.652014652014652,0.259405940594059,171,493,503,273,505,2007.41210210826,1322.55464675301,60122,10918,0.932851382504516,0.0199266833337619,658
"2188","43 18",0.506122448979592,0.158940397350993,0.340836012861736,0.588679245283019,0.266903914590747,245,604,622,265,562,1691.90262051265,1451.02766147109,20930,1619,0.926825586370786,0.0253228355761203,558
"2189","43 19",0.599099099099099,0.157829839704069,0.336538461538462,0.663101604278075,0.252808988764045,222,811,832,187,534,1029.83049296981,765.067501708222,19519,16189,0.859367264404892,0.076342013141555,488
"2196","43 26",0.44578313253012,0.150793650793651,0.398963730569948,0.649746192893401,0.278894472361809,166,378,386,197,398,1671.5967779165,1379.67875289392,12404,10195,0.97255277514369,0.0156842911095244,1
"2197","43 27",0.619354838709677,0.1,0.291666666666667,0.660944206008584,0.23841059602649,155,430,432,233,453,3313.6492507686,2592.97897945563,15760,11606,0.952155826705813,0.00535482676452433,241
"2198","43 28",0.553459119496855,0.18511263467189,0.407692307692308,0.636678200692042,0.324915824915825,318,1021,1040,289,594,1537.97513994637,1290.65079045592,23874,12403,0.972442316598045,0.0112440513698441,429
"2200","43 30",0.548780487804878,0.144827586206897,0.387024608501119,0.802083333333333,0.211934156378601,82,435,447,192,486,932.177275830047,649.754055192679,35175,29328,0.835617454974512,0.108742436867789,289
"2203","43 33",0.574468085106383,0.127615062761506,0.326530612244898,0.775,0.250467289719626,94,478,490,160,535,3430.48783079163,2690.09911808181,16259,8970,0.918811718413453,0.0123055661172934,518
"2204","43 34",0.619047619047619,0.140350877192982,0.293398533007335,0.691358024691358,0.181384248210024,84,399,409,162,419,3232.45046326127,2491.12971341549,11073,8155,0.888461973933221,0.0221141810334312,321
"2205","43 35",0.626086956521739,0.169051878354204,0.373462214411248,0.640740740740741,0.325174825174825,345,1118,1138,270,572,1490.92653324447,1302.35613200941,47580,26580,0.965959287537159,0.0121531004349572,529
"2206","43 36",0.482142857142857,0.219066937119675,0.417338709677419,0.683333333333333,0.273244781783681,168,493,496,240,527,1601.15586587638,1375.15010781413,23126,18181,0.943684412008416,0.0167912521214485,332
"2207","43 37",0.597560975609756,0.137067938021454,0.316843345111896,0.729166666666667,0.24956369982548,246,839,849,240,573,1294.63240465774,613.808562633861,81683,15480,0.625355163852292,0.276458233942505,369
"2208","43 38",0.631205673758865,0.131212723658052,0.319688109161793,0.690987124463519,0.204460966542751,141,503,513,233,538,3094.65255491068,2363.38185473213,16178,11363,0.929113560706065,0.00996692287673119,358
"2209","43 39",0.482587064676617,0.149693251533742,0.386007237635706,0.662650602409639,0.329577464788732,201,815,829,166,355,1377.82468208479,1160.87063130367,30834,25039,0.970795584280158,0.0169436672222551,182
"2210","43 40",0.576923076923077,0.156521739130435,0.364406779661017,0.596491228070175,0.308370044052863,52,230,236,114,227,1306.82185768543,1114.61889840256,18356,12932,0.938490099985233,0.0218450460626794,177
"2212","43 42",0.575581395348837,0.194805194805195,0.401002506265664,0.601036269430052,0.323607427055703,172,385,399,193,377,1548.66701683314,1336.60833289767,22282,17274,0.970025729099919,0.0112410762295747,348
"2214","43 44",0.664634146341463,0.142410015649452,0.346153846153846,0.684981684981685,0.261764705882353,164,639,650,273,680,2935.37325398232,2236.4931852099,17511,733,0.90944849224545,0.0196101929451041,304
"2215","43 45",0.51063829787234,0.137724550898204,0.309941520467836,0.6375,0.225,47,167,171,80,200,3707.50942742792,2950.00726167423,23223,20057,0.910011269863565,0.0168193483200798,164
"2216","43 46",0.630331753554502,0.209125475285171,0.425925925925926,0.608365019011407,0.37109375,211,526,540,263,512,1792.84686566036,1534.29096845171,30546,0,0.965279705285189,0.00626132877356546,458
