"","ward_pre","dole_pct","bush2000_pct","votes_cast_1996","votes_cast_2000","nondemo.distance","demo.distance","white_median_income","black_median_income","white_name","black_name","registrants"
"2094","41 56",0.434210526315789,0.440559440559441,456,429,15862.3458591457,17576.8685956963,73357,0,0.974046617310163,6.59478846040804e-06,578
"2095","41 57",0.420323325635104,0.48910411622276,433,413,11962.231775956,13705.1018592692,52497,0,0.889403824475687,0,508
"2096","41 58",0.447457627118644,0.508474576271186,295,295,13560.5965879953,15303.8583470445,25350,0,0.906563556048253,0.000239865479390633,301
"2097","41 59",0.462566844919786,0.505681818181818,374,352,14879.0116427605,16150.3955611523,26685,17261,0.944281100365492,0,301
"2098","41 60",0.385714285714286,0.460674157303371,350,356,13722.5186053387,15462.0080102904,14651,0,0.939347473491947,0,351
"2099","41 61",0.436681222707424,0.46943231441048,458,458,16097.7470510108,17818.3260405072,57442,0,0.969226181680789,0.000790164079319027,539
"2100","41 62",0.323232323232323,0.362745098039216,396,408,12994.7213912216,14734.9765913849,61369,0,0.901031252787953,0,390
"2101","41 63",0.437673130193906,0.466275659824047,361,341,16652.627164456,18360.2935233903,35601,0,0.965619149753589,0.000205491495122141,349
"2102","41 64",0.462441314553991,0.522673031026253,426,419,13866.1727346487,15592.4226469945,69185,348,0.897785730641147,0.0522727609504502,360
"2103","41 65",0.341317365269461,0.45141065830721,334,319,11781.8671602539,13520.252440734,44870,0,0.957958175925957,1.62807060392611e-06,351
"2104","41 66",0.501204819277108,0.532338308457711,415,402,14327.0877792132,15664.195526137,76734,10696,0.966143017303806,0,490
"2105","42 1",0.368,0.343053173241852,500,583,1296.08162021417,1161.10607333291,14649,16147,0.953446427428223,0.0145348648072965,405
"2106","42 2",0.354838709677419,0.391625615763547,465,406,1945.35728158566,1982.98522393466,7880,3600,0.892241960817522,0.0362669296177493,532
"2107","42 3",0.29375,0.317241379310345,320,435,987.879071786137,818.302285098536,7288,3221,0.873505449801802,0.0585817633145286,235
"2108","42 4",0.402272727272727,0.407079646017699,440,452,1054.86250528726,930.522103752179,8976,2240,0.840346871153606,0.0800918787367766,333
"2109","42 5",0.368131868131868,0.303571428571429,364,392,1820.10719273979,1743.97755952941,12722,30636,0.93310025068519,0.0232939117423883,1200
"2110","42 6",0.341426403641882,0.315946348733234,659,671,2499.76570892319,2622.04451956983,1850,1896,0.83761424251242,0.0921674356127864,1098
"2111","42 7",0.407407407407407,0.370517928286853,486,502,1334.11823544865,1162.20746448916,12299,13557,0.929655381593962,0.0181467459009371,189
"2112","42 8",0.347193347193347,0.32475884244373,481,622,1338.37690841459,1076.66543404966,10842,8731,0.926650654876577,0.0255807512365137,988
"2113","42 9",0.311720698254364,0.318991097922849,401,674,2357.5464649823,2567.65876450148,552922,76873,0.75659561211642,0.103333050730858,1559
"2114","42 10",0.422776911076443,0.40766073871409,641,731,1539.3113473488,1281.87529894867,17285,3676,0.962179804189363,0.0158408005635304,746
"2115","42 11",0.48590021691974,0.43960396039604,461,505,2477.88628151066,2515.47175421218,33401,25179,0.993951349607815,0,2
"2117","42 13",0.389067524115756,0.3963133640553,622,651,2648.6168279173,2763.34553786271,4334,4443,0.83761424251242,0.0921674356127864,1098
"2118","42 14",0.329809725158562,0.404484304932735,473,1115,1022.07983664329,1287.95215050787,304871,171612,0.882685011375247,0.0575794026155667,1660
"2119","42 15",0.358974358974359,0.373626373626374,468,546,1611.683714274,1335.15900610933,9804,7894,0.928998494113773,0.0323995742033425,510
"2120","42 16",0.424556213017751,0.385365853658537,676,820,1388.27082494986,1150.37550629454,30334,28957,0.941546630914936,0.0218335911804049,1009
"2121","42 17",0.28956228956229,0.298543689320388,297,412,766.608467497146,742.310539224668,30610,7060,0.837974524103273,0.0981850128542663,614
"2122","42 18",0.112016293279022,0.250936329588015,491,267,1529.41663398922,3017.42622142351,145546,97694,0.459772055922043,0.467085947231202,1553
"2123","42 19",0.430769230769231,0.421917808219178,585,730,1323.8784147635,1323.24091478666,75432,123252,0.925950284100766,0.026131318362163,460
"2124","42 20",0.27710843373494,0.358333333333333,249,360,878.175849821128,744.355602082,16172,7147,0.804167996102115,0.119084817258858,755
"2125","42 21",0.271241830065359,0.288659793814433,306,388,851.310812939577,754.351087118684,30795,40602,0.700926353038081,0.0603345651631879,489
"2126","42 22",0.271812080536913,0.248031496062992,298,254,1316.9937722894,1419.70129292297,153850,112463,0.705799561756606,0.0783803712688532,616
"2127","42 23",0.411111111111111,0.416666666666667,540,552,1315.65070482373,1161.11032704973,13778,15188,0.947776080964882,0.0230337527143033,473
"2128","42 24",0.354954954954955,0.342905405405405,555,592,1278.99995462666,1163.93843734322,25246,15073,0.934607581693034,0.015796957779945,475
"2129","42 25",0.323595505617978,0.346153846153846,445,442,1833.87141980624,1771.43908143961,15577,37512,0.905428002264092,0.0222342536381367,730
"2130","42 26",0.286363636363636,0.321027287319422,220,623,2503.26099996469,1348.13622713309,427419,215020,0.631736100692574,0.270476673141723,617
"2131","42 27",0.353159851301115,0.366425992779783,538,554,1538.14087146449,1716.25575315672,7259,8741,0.835278699520881,0.069299028055796,455
"2132","42 28",0.328571428571429,0.31057268722467,420,454,1387.3894276025,1107.63948871704,6312,5083,0.910015449525511,0.0536465679720847,486
"2133","42 29",0.465596330275229,0.472689075630252,436,476,1594.46768370653,1482.49186198601,48115,53037,0.948275162141,0.0257204153561887,1060
"2134","42 30",0.390784982935154,0.392712550607287,586,741,1280.09806945942,1072.77384833656,41486,29224,0.920272486315444,0.0330326544910809,803
"2135","42 31",0.355555555555556,0.393939393939394,180,264,2299.06620351838,2361.14686311808,23249,29033,0.854291296366297,0.0691334862368069,546
"2137","42 33",0.331868131868132,0.295774647887324,455,497,1517.99093648564,1230.75845802751,3180,2560,0.896777543158859,0.0500210954459515,528
"2138","42 34",0.333333333333333,0.34965034965035,399,429,1187.66198636624,923.718202091598,5545,4465,0.934167446959441,0.0288664097458815,480
"2139","42 35",0.352542372881356,0.337423312883436,295,326,1586.51215757774,1511.71767201792,21814,14500,0.932958740390374,0.0204227229819849,722
"2140","42 36",0.350983358547655,0.36272040302267,661,794,1082.59678682841,863.183320906494,21245,12313,0.823402662731346,0.0958475815515345,926
"2141","42 37",0.395348837209302,0.370449678800857,473,467,1575.79794429054,1545.49903504251,34339,34129,0.928308205176955,0.0184631440834349,712
"2142","42 38",0.404382470119522,0.395147313691508,502,577,1720.77388282228,1715.5136897128,43423,18690,0.915604434585417,0.0313274521180822,224
"2144","42 40",0.333333333333333,0.251677852348993,276,298,1884.07626432073,1843.97730888444,36278,87363,0.882241339591123,0.0199462044243308,567
"2145","42 41",0.299694189602446,0.350877192982456,327,399,1824.28754020655,1877.11882349235,40694,33709,0.840085125231776,0.049032287549421,978
"2146","42 42",0.449648711943794,0.394957983193277,427,476,1321.15776428445,1234.10602503605,33260,19858,0.939735392846366,0.0203303915629061,504
"2147","42 43",0.434389140271493,0.425847457627119,442,472,1516.04485895487,1458.78197257936,12862,8550,0.950571252262282,0.0200785520581735,290
"2148","42 44",0.369308600337268,0.393103448275862,593,580,1491.26590507537,1301.55489618328,49155,27099,0.968235983749094,0.0141535962203266,864
"2149","42 45",0.3,0.315068493150685,200,438,956.441114965389,895.887164078534,40145,9214,0.858745066369963,0.0723072711911665,922
"2150","42 46",0.25531914893617,0.246794871794872,282,312,1053.63542889976,1251.50180046373,280573,31574,0.661026223884698,0.260388091662202,483
"2151","42 47",0.4,0.37218045112782,320,266,1678.84148352129,1619.39817522895,8823,5865,0.946578411309521,0.025484022230015,584
"2152","42 48",0.303921568627451,0.290566037735849,204,265,1147.31188978917,365.444871348004,10472,6802,0.706616803078857,0.0796858133616316,380
"2153","42 49",0.21474358974359,0.257142857142857,312,350,801.568615925342,706.340690211433,21712,58713,0.581155083595701,0.192582294743262,493
"2154","42 50",0.372395833333333,0.433403805496829,384,473,2160.95098374409,2283.6642509063,27445,28133,0.861540907632024,0.0886455547604493,197
"2155","42 51",0.421686746987952,0.452261306532663,249,398,2470.01335642388,2565.65723182808,12735,13055,NA,NA,NA
"2156","42 52",0.37037037037037,0.379182156133829,324,269,2606.79605401157,2715.12310734373,2729,2797,NA,NA,NA
"2157","42 53",0.348178137651822,0.342756183745583,247,283,1736.96870842185,1825.90016512093,34436,34252,0.617585330676844,0.290666971590004,4
"2158","42 54",0.413461538461538,0.428571428571429,312,399,2077.46812868371,2160.25527566537,13349,18402,0.864950957236974,0.0829078167414895,149
"2159","42 55",0.417867435158501,0.404761904761905,347,504,1497.43104208586,1652.13025677653,118184,107952,0.855689793473245,0.0529580498977744,974
"2160","42 56",0.363636363636364,0.409669211195929,55,393,1132.9451050695,1184.05286418167,50248,84111,0.757980542013045,0.161998360563487,1248
"2161","42 57",0.29757785467128,0.291428571428571,289,175,801.32784493693,892.866083898022,57906,42894,0.640622493290412,0.265104994391477,576
"2162","42 58",0.235897435897436,0.23936170212766,390,564,1031.55302540463,1031.04126778797,39060,24299,0.654398599784245,0.265624642997667,569
"2163","42 59",0.233766233766234,0.216463414634146,308,328,906.563802157023,712.72657296267,12181,5383,0.438108639407133,0.469670405212144,364
"2164","42 60",0.31095406360424,0.314666666666667,283,375,1102.42814998867,942.371824007834,8734,2180,0.826446689030207,0.0916809705491792,576
"2165","42 61",0.320441988950276,0.407017543859649,181,285,1212.34522520638,1149.04442277521,39828,36121,0.904300389014152,0.0304969175601247,598
"2166","42 62",0.400684931506849,0.378205128205128,292,312,1680.76802171605,1634.04600891559,5591,3716,0.934251064450084,0.0338360187790386,216
"2167","42 63",0.39119170984456,0.403141361256544,386,382,2016.97934423884,2014.88493039712,22765,10399,0.952975715533352,0.0202790598400107,333
"2168","42 64",0.318367346938775,0.292372881355932,245,236,2003.84659185367,2020.22231817069,25036,11437,0.880619884039638,0.0535475808993326,748
"2169","42 65",0.391705069124424,0.393939393939394,434,462,2196.25601640541,2219.14555835657,12987,6807,0.879646739415113,0.0601938284280884,802
"2170","42 66",0.279874213836478,0.312335958005249,318,381,2211.93584277761,2247.14931850151,18602,14023,0.879223760805323,0.0426469452112884,538
"2172","43 1",0.384449244060475,0.421455938697318,463,522,2258.47022913735,1480.13680261457,132541,61250,0.95290238002252,0.0222932563368848,524
"2173","43 2",0.31875,0.301149425287356,320,435,3350.15350123128,2554.41221950977,65516,2992,0.949369500859708,0.0243011703714194,460
"2174","43 3",0.345971563981043,0.378378378378378,422,555,2063.35993034857,1266.76217722664,49381,50262,0.954244561705561,0.0102812723729597,586
"2175","43 4",0.327327327327327,0.330882352941176,333,408,1577.78568222735,1067.61453235777,20752,17059,0.798194764524802,0.168337286996858,568
"2176","43 5",0.415354330708661,0.401709401709402,508,585,1875.5378313891,1085.5424008228,56760,9934,0.898143254317133,0.0597347753838653,741
"2177","43 6",0.290960451977401,0.355658198614319,354,433,3510.26185118223,2734.32153978228,33960,18654,0.870755348910236,0.0492794835206175,577
"2178","43 7",0.249315068493151,0.292110874200426,365,469,2466.3485892418,1690.89662923469,164572,14102,0.935118516617941,0.0213851187634112,407
"2179","43 8",0.309644670050761,0.315240083507307,394,479,2569.634844703,1907.57002623992,9361,1133,0.896838462729844,0.0478894850536019,76
"2180","43 9",0.35,0.396659707724426,420,479,2136.24521787886,1342.23105187802,48958,49833,0.922966366872849,0.0308923666261632,426
"2181","43 10",0.348958333333333,0.376106194690265,384,452,2513.47160515402,1757.30610957751,116107,58673,0.935042708200955,0.0128270195144299,518
"2182","43 11",0.3601108033241,0.474698795180723,361,415,2578.7540951974,1782.64690651303,53269,26306,0.948027568284159,0.00824212714164462,637
"2183","43 12",0.322393822393822,0.347611202635914,518,607,3561.42756307603,2839.15874077626,8331,7774,0.932280836901926,0.0145035701400359,257
"2184","43 13",0.328185328185328,0.355685131195335,259,343,1724.1681306821,935.478447412042,119224,8750,0.930231468946644,0.0502622400446913,410
"2185","43 14",0.398843930635838,0.301724137931034,346,348,3082.6452733701,2374.20770988303,1719,1266,0.934527820853626,0.0104422422272102,662
"2186","43 15",0.343675417661098,0.42511013215859,419,454,1979.93203057575,1213.13278571484,35082,6140,0.845276729635867,0.108760730102977,731
"2187","43 16",0.447661469933185,0.414141414141414,449,495,2015.7989237595,1327.68098164267,58919,4397,0.949121020778709,0.0128691940781921,984
"2188","43 17",0.407407407407407,0.428355957767722,486,663,2317.49063908332,1606.67075259122,44128,14240,0.923848263741933,0.0452962928014767,1306
"2189","43 18",0.416494845360825,0.419847328244275,485,131,1693.12357984513,1450.61874247826,20925,0,0.93699420961986,0.021577233230993,782
"2190","43 19",0.303347280334728,0.377896613190731,478,561,2518.52457060742,1802.35472364678,41750,13480,0.889138603384389,0.061609629164613,954
"2191","43 20",0.340073529411765,0.37173579109063,544,651,2722.8365982843,2010.23836684832,56379,14085,0.939737703827392,0.0165227664593987,808
"2192","43 21",0.33,0.379310344827586,300,406,2768.28660969859,1971.62804363054,69699,61798,0.942679437728292,0.0137774262044637,449
"2193","43 22",0.334426229508197,0.398921832884097,305,371,3720.99311371485,2930.17825266118,59674,0,0.894427525372847,0.00989246588447774,299
"2194","43 23",0.31701030927835,0.37020316027088,388,443,1702.41092876622,1052.4337021084,111236,148109,0.869111477622545,0.0872032294673443,546
"2195","43 24",0.396276595744681,0.410628019323671,376,414,2146.90612278193,1496.0606128531,23237,6043,0.931250043320184,0.0206613834040054,450
"2196","43 25",0.322314049586777,0.284140969162996,363,454,1515.75640891517,883.808774364045,79185,42412,0.730877608530851,0.223029580259155,534
"2197","43 26",0.357142857142857,0.400503778337531,350,397,1643.68059881842,1206.86665920308,24787,20377,0.951553346973546,0.00734629554522267,363
"2198","43 27",0.37940379403794,0.324324324324324,369,444,3329.2922327052,2606.03274899581,17799,13108,0.924759458124831,0.0146324969953304,275
"2199","43 28",0.402597402597403,0.47117296222664,385,503,2529.80973588923,1737.04282323198,54688,66418,0.952607821312201,0.00492307904352923,658
"2200","43 29",0.339483394833948,0.389728096676737,271,331,3185.32853535648,2417.12093334642,20769,0,0.943423869281211,0.0119529250204987,409
"2201","43 30",0.383763837638376,0.420612813370474,271,359,2815.17824356331,2027.54218753266,45125,57494,0.957777770679122,0.0120076046064649,600
"2202","43 31",0.319512195121951,0.405797101449275,410,483,3231.54901633795,2449.46601078784,89565,141328,0.931491040850117,0.0204229996503714,470
"2203","43 32",0.36676217765043,0.329081632653061,349,392,3116.40237081107,2481.62577760321,50318,4496,0.943573893499515,0.0099135538286125,1681
"2204","43 33",0.330788804071247,0.407707910750507,393,493,3446.93257324187,2704.91254854216,15890,8017,0.912391459836533,0.0141662527268501,725
"2205","43 34",0.353801169590643,0.347533632286996,342,446,3251.26946513785,2507.52178676865,10236,7538,0.914018005497238,0.0148824723735972,375
"2206","43 35",0.34468085106383,0.409967845659164,470,622,2848.9044851896,2079.5829799449,92711,2842,0.931666038955401,0.0137924816806611,641
"2207","43 36",0.413926499032882,0.436758893280632,517,506,1597.94473547152,1370.50177480491,26990,21698,0.937356933440505,0.0185823770959528,730
"2208","43 37",0.383084577114428,0.374407582938389,402,422,2057.00935930296,1599.47929734622,52879,15272,0.956260808206984,0.0112657628238178,569
"2209","43 38",0.327176781002639,0.388535031847134,379,471,3110.72329771632,2379.52494769733,19471,14339,0.92674840188223,0.0126349602562288,476
"2210","43 39",0.349397590361446,0.402542372881356,332,472,3345.46728304904,2557.67511638003,54946,0,0.915370521548325,0.00849263717303722,554
"2211","43 40",0.290322580645161,0.31237322515213,372,493,1557.32539961924,821.621684636719,85621,73722,0.730419786635328,0.231898588802486,585
"2212","43 41",0.408653846153846,0.430894308943089,416,492,2621.6521698472,1829.98783778945,51482,0,0.909531167582669,0.0528839697204827,662
"2213","43 42",0.344827586206897,0.380835380835381,348,407,1546.30075984619,1333.23884387206,23100,18490,0.97082759911931,0.0119707660211694,410
"2214","43 43",0.387096774193548,0.415238095238095,465,525,2356.4683215821,1707.58486256481,10703,1295,0.871592014072847,0.031568913400701,120
"2215","43 44",0.316151202749141,0.34272997032641,582,674,2945.36826246306,2243.99620975305,17031,713,0.913321988738084,0.0141632956824091,921
"2216","43 45",0.327272727272727,0.383367139959432,385,493,3617.35291476597,2855.13068509748,44466,37596,0.90055749078542,0.0138349677562318,731
"2217","43 46",0.450094161958569,0.473684210526316,531,589,1778.70713777489,1517.85031189398,31045,0,0.96410425684713,0.00892947532734108,632
"2218","43 47",0.310513447432763,0.348697394789579,409,499,2008.1052024222,1274.94424324488,58318,4353,0.873193936667985,0.0759461232954528,805
"2219","43 48",0.313852813852814,0.341894060995185,462,623,3703.26093244832,2957.55448595103,16780,15658,0.870383705448997,0.0434007515494887,595
"2220","43 49",0.35472972972973,0.408333333333333,296,360,1977.23561571909,1403.23439922859,23271,6052,0.952189851209417,0.00635498445007315,181
"2221","43 50",0.292817679558011,0.405684754521964,362,387,3684.79051571667,2901.43640985188,48546,0,0.943149650575476,0.00908807074474949,523
"2222","43 51",0.307291666666667,0.304444444444444,384,450,3049.35146628755,2253.19280073431,54084,13551,0.925938057794629,0.0315046132345781,337
"2223","43 52",0.369534555712271,0.427884615384615,709,832,1790.11592641191,1256.1490294344,35050,28814,0.959035982357078,0.00824059142498626,873
"2224","43 53",0.240458015267176,0.304435483870968,524,496,3743.41289480065,3015.54723406191,14123,13178,0.88616684370503,0.0377706704541657,1096
"2225","43 54",0.39463601532567,0.43217665615142,261,317,3425.52605448712,2629.60373900247,53410,497,0.952481133742917,0.00886020520226884,453
"2226","43 55",0.135458167330677,0.129449838187702,251,309,1559.81892205072,779.473720887216,21758,3808,0.31112414314345,0.657447726204138,262
"2227","43 56",0.260744985673352,0.316017316017316,349,462,3099.35222604575,2305.71255844368,98562,6279,0.881494698230813,0.0265114810258039,339
"2228","43 57",0.385852090032154,0.445983379501385,311,361,3298.91934322811,2537.31787955635,15746,0,0.92174012954777,0.0166909255014755,358
"2229","43 58",0.300715990453461,0.355828220858896,419,489,2916.53300116985,2183.37437553232,28776,13196,0.93346510693151,0.0119642505875803,498
"2230","43 59",0.319512195121951,0.289537712895377,410,411,3580.93991381311,2863.60197405238,522,487,NA,NA,NA
"2231","43 60",0.197231833910035,0.254335260115607,289,346,3800.55952057957,3005.81759554147,15300,3256,0.723511288428846,0.102768935780782,439
"2232","44 1",0.264423076923077,0.228571428571429,416,420,4679.22805618852,3954.76969173105,342,245,0.748743754953543,0.0510541857845706,49
"2233","44 2",0.254098360655738,0.290023201856148,244,431,4579.12351222683,3850.6486026277,5036,3923,0.870258201377101,0.0357477413233626,424
"2234","44 3",0.211764705882353,0.246013667425968,425,439,4912.4827223978,4202.16385060146,31550,45067,0.932132793616818,0.0244982797392294,2093
"2235","44 4",0.258317025440313,0.212550607287449,511,494,4212.78158777759,3501.71589653212,10250,10881,0.904684437156955,0.0231798322794883,770
"2236","44 5",0.224590163934426,0.251428571428571,610,700,4317.77156505915,3579.28105734573,16744,13044,0.893246002355091,0.0379193612224551,848
"2237","44 6",0.26078431372549,0.2921875,510,640,4291.97613193395,3527.09303106991,35042,17663,0.906501913263804,0.0135567604501743,784
"2238","44 7",0.319915254237288,0.347349177330896,472,547,4076.80319006841,3398.97743147586,26240,27857,0.938954723712414,0.0125675073856928,476
"2239","44 8",0.27363184079602,0.261538461538462,603,715,3929.89594191332,3209.83837585553,15290,13554,0.85110922830109,0.0714937404581047,388
